track_name,track_uri,rank,track_name1,first_artist,second_artist,year,track_name2,track_uri1,track_match,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri2,duration_ms,time_signature,key_mode
In the Year 2525 Exordium  Terminus,5UVsbUV0Kh033cqsZ5sLQi,26,In the Year 2525,"Zager & Evans
",NA,1969,NA,NA,TRUE,0.451,0.62,G#,-5.609,minor,0.0361,0.145,0.0239,0.0677,0.5,123.487,5UVsbUV0Kh033cqsZ5sLQi,199653,4,G# minor
Spinning Wheel,2AhGWwkn71UUTDaQmqqxyw,27,Spinning Wheel,"Blood, Sweat & Tears
",NA,1969,NA,NA,TRUE,0.692,0.37,G,-14.261,major,0.0577,0.413,5.69e-5,0.297,0.582,96.748,2AhGWwkn71UUTDaQmqqxyw,244200,4,G major
Baby I Love You Karaoke Version  In the Style of Andy Kim,1dV3X8EnAxHZAQecGOhSj1,28,Baby I Love You,"Andy Kim
",NA,1969,NA,NA,TRUE,0.287,0.589,A,-10.853,major,0.0593,0.564,0.711,0.232,0.407,217.559,1dV3X8EnAxHZAQecGOhSj1,178349,4,A major
Going In Circles,5gUk26spbkbYgXmDTMbW3C,29,Going in Circles,"The Friends of Distinction
",NA,1969,NA,NA,TRUE,0.385,0.339,E,-10.413,major,0.0373,0.809,0,0.307,0.278,117.449,5gUk26spbkbYgXmDTMbW3C,252280,3,E major
Hurt So Bad  1987 Digital Remaster,63ab3tF9sxQl9zXqnDI5Yk,30,Hurt So Bad,"The Lettermen
",NA,1969,NA,NA,TRUE,0.436,0.369,D,-15.899,minor,0.0348,0.493,0,0.0565,0.499,102.055,63ab3tF9sxQl9zXqnDI5Yk,139960,4,D minor
My Cherie Amour,5ZoDwIP1ntHwciLjydJ8X2,32,My Cherie Amour,"Stevie Wonder
",NA,1969,NA,NA,TRUE,0.567,0.521,F#,-11.068,major,0.0258,0.28,6.97e-6,0.248,0.539,100.973,5ZoDwIP1ntHwciLjydJ8X2,173307,4,F# major
Easy To Be Hard,2XZEAYYRMBvkY7c2Z8YGox,33,Easy to Be Hard,"Three Dog Night
",NA,1969,NA,NA,TRUE,0.33,0.469,E,-12.371,minor,0.0361,0.0835,3.37e-5,0.083,0.387,89.397,2XZEAYYRMBvkY7c2Z8YGox,190360,4,E minor
Baby You Make Me Crazy,7HwcH5CiJzuUzspuOqOJQa,34,Baby Its You,"Smith
",NA,1969,NA,NA,TRUE,0.517,0.648,F,-7.692,minor,0.0894,0.00556,6e-5,0.167,0.541,169.745,7HwcH5CiJzuUzspuOqOJQa,207966,4,F minor
In the Ghetto,7KWoeBqSdZHEloYKVxssfG,35,In the Ghetto,"Elvis Presley
",NA,1969,NA,NA,TRUE,0.404,0.266,A#,-16.688,major,0.0334,0.716,0.133,0.107,0.491,88.916,7KWoeBqSdZHEloYKVxssfG,167413,4,A# major
A Boy Named Sue Live in Denmark  Live,4VkgY55sUbfszX3XjS3LxW,36,A Boy Named Sue,"Johnny Cash
",NA,1969,NA,NA,TRUE,0.685,0.486,A#,-11.898,major,0.323,0.758,0,0.716,0.892,101.539,4VkgY55sUbfszX3XjS3LxW,225040,4,A# major
Baby Baby Dont Cry,72RTlJ7ayZTaXTwAXOGD8l,37,Baby Baby Dont Cry,"The Miracles
",NA,1969,NA,NA,TRUE,0.516,0.397,G,-10.811,minor,0.024,0.571,0,0.0845,0.707,94.677,72RTlJ7ayZTaXTwAXOGD8l,243213,4,G minor
Only The Strong Survive  Single Version,4rVqbRfKB3tY1Z8nu2i0ny,38,Only the Strong Survive,"Jerry Butler
",NA,1969,NA,NA,TRUE,0.428,0.444,G,-11.172,major,0.0495,0.775,0,0.341,0.884,121.926,4rVqbRfKB3tY1Z8nu2i0ny,158240,4,G major
Time Of The Season Mono Version,5AJrhrwz4oSZX2PwwV4qrN,39,Time of the Season,"The Zombies
",NA,1969,NA,NA,TRUE,0.537,0.7,E,-6.852,minor,0.0366,0.142,1.58e-6,0.383,0.695,117.111,5AJrhrwz4oSZX2PwwV4qrN,214027,4,E minor
Wedding Bell Blues  Remastered 2000,0bzNvVatHKKtAudmRvar8J,40,Wedding Bell Blues,"The 5th Dimension
",NA,1969,NA,NA,TRUE,0.481,0.673,A,-5.41,minor,0.0321,0.548,0,0.135,0.615,118.051,0bzNvVatHKKtAudmRvar8J,164600,4,A minor
Little Woman,7eCHZeIm2SxGEJkGEggstN,41,Little Woman,"Bobby Sherman
",NA,1969,NA,NA,TRUE,0.581,0.265,D,-22.263,major,0.0454,0.482,0.00697,0.182,0.95,94.272,7eCHZeIm2SxGEJkGEggstN,146030,4,D major
Love Can Make You Happy,5RlTopKNMnGMgFrvREcKgL,42,Love Can Make You Happy,"Mercy
",NA,1969,NA,NA,TRUE,0.283,0.254,E,-14.306,minor,0.0314,0.142,1.22e-5,0.155,0.309,172.228,5RlTopKNMnGMgFrvREcKgL,208293,4,E minor
Good Morning Starshine,0XoTz3HTFkhyji6BHGkjNF,43,Good Morning Starshine,"Oliver
",NA,1969,NA,NA,TRUE,0.694,0.541,B,-7.91,major,0.0288,0.394,1.26e-5,0.0525,0.862,125.012,0XoTz3HTFkhyji6BHGkjNF,221133,4,B major
These Eyes,3eNSdI9oriVPpuqkpO4h31,44,These Eyes,"The Guess Who
",NA,1969,NA,NA,TRUE,0.545,0.35,G,-13.155,major,0.0264,0.541,2.18e-5,0.122,0.736,96.239,3eNSdI9oriVPpuqkpO4h31,225400,4,G major
Youve Made Me so Very Happy,1VL7DLieQaRCjAEj0Kdzju,45,Youve Made Me So Very Happy,"Blood, Sweat & Tears
",NA,1969,NA,NA,TRUE,0.411,0.376,D#,-13.847,minor,0.043,0.33,1.18e-6,0.722,0.513,96.094,1VL7DLieQaRCjAEj0Kdzju,255907,4,D# minor
Put A Little Love In Your Heart,1fQn0TtyvkS6PjdVOitG4p,46,Put a Little Love in Your Heart,"Jackie DeShannon
",NA,1969,NA,NA,TRUE,0.579,0.362,A,-12.442,major,0.0284,0.71,5.3e-4,0.126,0.401,100.561,1fQn0TtyvkS6PjdVOitG4p,156533,4,A major
Do Your Thing,5Rzxqve16s61lHAkSMFN8Y,47,Do Your Thing,"The Watts 103rd Street Rhythm Band
",NA,1969,NA,NA,TRUE,0.758,0.509,A,-15.534,major,0.115,0.124,1.25e-4,0.278,0.58,127.212,5Rzxqve16s61lHAkSMFN8Y,213400,4,A major
Id Wait A Million Years,760hwLaTFEONDusgIS4FhW,48,Id Wait a Million Years,"The Grass Roots
",NA,1969,NA,NA,TRUE,0.693,0.452,A#,-13.001,minor,0.0387,0.398,0,0.0614,0.794,128.401,760hwLaTFEONDusgIS4FhW,171160,4,A# minor
Touch Me,4BVE5tIIpYabZcYCbephNW,49,Touch Me,"The Doors
",NA,1969,NA,NA,TRUE,0.425,0.903,C#,-4.801,major,0.0732,0.405,0.0128,0.117,0.769,108.748,4BVE5tIIpYabZcYCbephNW,190253,4,C# major
More Today Than Yesterday,1tpqEIXSdWdT3Z9G1VjyIZ,50,More Today Than Yesterday,"Spiral Starecase
",NA,1969,NA,NA,TRUE,0.681,0.527,G,-12.307,major,0.0356,0.327,0,0.0889,0.842,141.782,1tpqEIXSdWdT3Z9G1VjyIZ,169467,4,G major
Ive Gotta Be Me,6wY1llDNWt05uMg5ooZKMt,51,Ive Gotta Be Me,"Sammy Davis Jr.
",NA,1969,NA,NA,TRUE,0.409,0.475,C,-9.683,major,0.0298,0.645,0,0.173,0.587,94.922,6wY1llDNWt05uMg5ooZKMt,176827,3,C major
Lay Lady Lay,4uYwlMp841PLJmj1gJJwIq,52,Lay Lady Lay,"Bob Dylan
",NA,1969,NA,NA,TRUE,0.52,0.179,B,-21.976,minor,0.0454,0.356,0.00344,0.131,0.407,155.746,4uYwlMp841PLJmj1gJJwIq,197093,4,B minor
Atlantis,0kcEK7YuNNfE7jiTnXS1cm,53,Atlantis,"Donovan
",NA,1969,NA,NA,TRUE,0.326,0.313,C,-16.17,major,0.0348,0.177,5.69e-4,0.0828,0.344,76.785,0kcEK7YuNNfE7jiTnXS1cm,302640,4,C major
Traces,1I4MNCfafprkJ1z2UCqOW3,54,Traces,"Classics IV
",NA,1969,NA,NA,TRUE,0.362,0.286,B,-13.042,minor,0.0305,0.565,0.00403,0.145,0.419,107.349,1I4MNCfafprkJ1z2UCqOW3,167555,4,B minor
Its Getting Better,5nDO6RKw3fknnoN6VjcmXN,55,Its Getting Better,"Mama Cass Elliot
",NA,1969,NA,NA,TRUE,0.561,0.441,D,-10.201,major,0.0284,0.337,1.53e-5,0.0568,0.843,133.891,5nDO6RKw3fknnoN6VjcmXN,177227,4,D major
This Magic Moment,3MVr7KeWF6kf4znJMwiEnx,56,This Magic Moment,"Jay and the Americans
",NA,1969,NA,NA,TRUE,0.517,0.533,C,-11.053,major,0.0306,0.539,1.97e-5,0.164,0.769,126.229,3MVr7KeWF6kf4znJMwiEnx,182800,4,C major
Runaway Child Running Wild,6O7Sx0AWKrwi3SYvPJxMif,57,Runaway Child Running Wild,"The Temptations
",NA,1969,NA,NA,TRUE,0.535,0.562,F,-9.992,minor,0.0463,0.239,9.88e-6,0.162,0.851,108.107,6O7Sx0AWKrwi3SYvPJxMif,286493,4,F minor
Hawaii FiveO,3UUwbJd2j4RORlalTUhaDk,58,Hawaii FiveO,"The Ventures
",NA,1969,NA,NA,TRUE,0.518,0.782,A,-9.753,major,0.0631,0.265,0.654,0.0769,0.861,163.642,3UUwbJd2j4RORlalTUhaDk,113893,4,A major
Galveston  2001  Remastered,7GCNh1ibQiae8aimaEUOFq,59,Galveston,"Glen Campbell
",NA,1969,NA,NA,TRUE,0.526,0.52,F,-8.918,major,0.0296,0.202,3.29e-4,0.156,0.675,118.404,7GCNh1ibQiae8aimaEUOFq,161067,4,F major
Im Gonna Make You Mine,09JPXHmEPR589hVRX5JRms,60,Im Gonna Make You Mine,"Lou Christie
",NA,1969,NA,NA,TRUE,0.658,0.384,E,-17.753,major,0.053900000000000003,0.171,1.77e-5,0.0711,0.962,128.072,09JPXHmEPR589hVRX5JRms,159333,4,E major
Gitarzan,14y9mHNT905VoEw63b5GSn,61,Gitarzan,"Ray Stevens
",NA,1969,NA,NA,TRUE,0.435,0.804,C,-8.48,major,0.169,0.466,0,0.942,0.727,93.83,14y9mHNT905VoEw63b5GSn,187040,3,C major
Can I Change My Mind,2cVFmsMVt8aDsHGg70ilkl,62,Can I Change My Mind,"Tyrone Davis
",NA,1969,NA,NA,TRUE,0.575,0.721,C#,-6.005,minor,0.0378,0.462,0,0.101,0.922,101.594,2cVFmsMVt8aDsHGg70ilkl,168600,4,C# minor
Time Is Tight,2Bfk3vFoMmbAUqpJbA3N06,63,Time Is Tight,"Booker T & the M.G.'s
",NA,1969,NA,NA,TRUE,0.789,0.488,A,-11.748,minor,0.0437,0.0875,0.894,0.108,0.944,134.549,2Bfk3vFoMmbAUqpJbA3N06,194920,4,A minor
This Girls In Love With You  Single Version,29YUwiAy10dWuGecSmIqI6,64,This Girls in Love With You,"Dionne Warwick
",NA,1969,NA,NA,TRUE,0.617,0.228,A,-12.379,major,0.0327,0.437,0.002,0.129,0.204,82.953,29YUwiAy10dWuGecSmIqI6,261800,4,A major
Color Him Father,4qlk1U68B90hEi37NvCJRK,65,Color Him Father,"The Winstons
",NA,1969,NA,NA,TRUE,0.531,0.674,F,-7.312,minor,0.0383,0.53,9.46e-5,0.0368,0.869,115.087,4qlk1U68B90hEi37NvCJRK,190080,4,F minor
Black Pearl,0I1M0ETI5gHAHe2dwrdrlm,66,Black Pearl,"Checkmates, Ltd.
",NA,1969,NA,NA,TRUE,0.382,0.77,D,-5.899,major,0.0329,0.769,0.304,0.606,0.793,95.871,0I1M0ETI5gHAHe2dwrdrlm,207227,4,D major
Indian Giver,31oeQLsLKmZq7X7aeHpTqO,67,Indian Giver,"1910 Fruitgum Company
",NA,1969,NA,NA,TRUE,0.719,0.742,A,-6.75,major,0.066,0.589,2.16e-5,0.0909,0.765,128.003,31oeQLsLKmZq7X7aeHpTqO,163360,4,A major
Mother Popcorn  Part 1,6mRWYqhRPJVyYpLOLvbtRg,68,Mother Popcorn,"James Brown
",NA,1969,NA,NA,TRUE,0.951,0.767,G,-3.973,major,0.063,0.143,0.258,0.0757,0.901,116.419,6mRWYqhRPJVyYpLOLvbtRg,196307,4,G major
Twenty Five Miles,1SBTxJLfZAKvDaz32tUNjn,69,TwentyFive Miles,"Edwin Starr
",NA,1969,NA,NA,TRUE,0.808,0.804,A,-7.292,major,0.0643,0.0536,9.6e-6,0.202,0.962,124.631,1SBTxJLfZAKvDaz32tUNjn,198213,4,A major
Things Id Like to Say A Tribute to New Colony Six,65Ob8bmOkOUiq6gYR5teDS,70,Things Id Like to Say,"New Colony Six
",NA,1969,NA,NA,TRUE,0.312,0.521,E,-11.837,minor,0.0636,0.399,0,0.106,0.409,192.185,65Ob8bmOkOUiq6gYR5teDS,140096,4,E minor
When I Die,2rK6R0Hg2irAjzy3T25gHN,71,When I Die,"Motherlode
",NA,1969,NA,NA,TRUE,0.581,0.401,F,-15.19,minor,0.0239,0.695,7.71e-5,0.0862,0.69,87.983,2rK6R0Hg2irAjzy3T25gHN,203507,4,F minor
Thats The Way Love Is  Album Version  Stereo,51rNR3jnXkoSN648KAXa1m,72,Thats the Way Love Is,"Marvin Gaye
",NA,1969,NA,NA,TRUE,0.734,0.464,A#,-10.704,minor,0.0329,0.166,3.27e-6,0.0684,0.903,110.59,51rNR3jnXkoSN648KAXa1m,222173,4,A# minor
Everybodys Talkin  From Midnight Cowboy,7CAhxeaTYXn1qWNRkZl9ad,73,Everybodys Talkin,"Harry Nilsson
",NA,1969,NA,NA,TRUE,0.412,0.473,E,-10.964,major,0.037,0.383,8.41e-5,0.541,0.676,124.411,7CAhxeaTYXn1qWNRkZl9ad,164907,4,E major
The Worst That Could Happen,0yCMKrNcqqZ6wYMb38LxBg,74,The Worst That Could Happen,"Johnny Maestro & the Brooklyn Bridge
",NA,1969,NA,NA,TRUE,0.221,0.528,C,-8.054,major,0.0371,0.704,1.72e-5,0.111,0.403,74.442,0yCMKrNcqqZ6wYMb38LxBg,185059,4,C major
The Chokin Kind,3ouh6oB7IGqP2HVFCVFpLj,75,The Chokin Kind,"Joe Simon
",NA,1969,NA,NA,TRUE,0.69,0.506,G#,-12.531,major,0.0556,0.496,0.00304,0.0883,0.848,98.781,3ouh6oB7IGqP2HVFCVFpLj,160280,4,G# major
Smile a Little Smile for Me US Radio Version,3EOlJ1fU0EXCa7evrpSPrG,76,Smile a Little Smile for Me,"The Flying Machine
",NA,1969,NA,NA,TRUE,0.686,0.516,C,-8.575,major,0.0373,0.19,0,0.0759,0.408,92.052,3EOlJ1fU0EXCa7evrpSPrG,181360,4,C major
Polk Salad Annie,12wB4syL3O9w54bpe1tmZX,77,Polk Salad Annie,"Tony Joe White
",NA,1969,NA,NA,TRUE,0.782,0.629,A,-9.511,major,0.0452,0.306,0.0181,0.0993,0.794,132.026,12wB4syL3O9w54bpe1tmZX,223347,4,A major
Ruby Dont Take Your Love To Town,5fXjKHiDTgrovkagABJqU1,78,Ruby Dont Take Your Love to Town,"Kenny Rogers and The First Edition
",NA,1969,NA,NA,TRUE,0.664,0.564,C,-12.376,major,0.0356,0.363,0.0827,0.0999,0.954,109.031,5fXjKHiDTgrovkagABJqU1,179160,4,C major
Games People Play,7KaCuspaDAh1JtLn7qKcmy,79,Games People Play,"Joe South
",NA,1969,NA,NA,TRUE,0.358,0.559,A,-12.966,major,0.12,0.294,3.57e-5,0.196,0.703,174.404,7KaCuspaDAh1JtLn7qKcmy,214547,4,A major
You Showed Me,7j1ABZOylWUPUIZTt5x6AL,80,You Showed Me,"The Turtles
",NA,1969,NA,NA,TRUE,0.315,0.356,C,-11.131,minor,0.0407,0.762,1.67e-6,0.0671,0.491,181.588,7j1ABZOylWUPUIZTt5x6AL,196200,4,C minor
Tracy In the Style of the Cuff Links Karaoke Version,4boH7MaJRoEVnXT0r926Ay,81,Tracy,"The Cuff Links
",NA,1969,NA,NA,TRUE,0.554,0.504,G#,-11.234,major,0.0277,0.0224,0.0466,0.439,0.461,130.191,4boH7MaJRoEVnXT0r926Ay,140857,4,G# major
Oh What A Night,2CUoziiS4i5VRaobtWsWeB,82,Oh What a Night,"The Dells
",NA,1969,NA,NA,TRUE,0.363,0.321,G,-10.015,major,0.0297,0.924,0.00211,0.784,0.374,110.973,2CUoziiS4i5VRaobtWsWeB,171978,3,G major
Something  Remastered,0pNeVovbiZHkulpGeOx1Gj,83,Something,"The Beatles
",NA,1969,NA,NA,TRUE,0.396,0.338,C,-10.872,major,0.0304,0.198,2.62e-6,0.138,0.377,133.522,0pNeVovbiZHkulpGeOx1Gj,182293,4,C major
This Girl Is a Woman Now,2tr5FpklBfRPajrgS8rmHY,84,This Girl Is a Woman Now,"Gary Puckett & The Union Gap
",NA,1969,NA,NA,TRUE,0.261,0.486,F,-10.136,major,0.0307,0.721,4.17e-4,0.138,0.451,101.334,2tr5FpklBfRPajrgS8rmHY,189160,4,F major
Come Together  Remastered,2EqlS6tkEnglzr7tkKAAYD,85,Come Together,"The Beatles
",NA,1969,NA,NA,TRUE,0.533,0.376,A,-11.913,minor,0.0393,0.0302,0.248,0.0926,0.187,165.007,2EqlS6tkEnglzr7tkKAAYD,259947,4,A minor
Ramblin Gamblin Man,691Wr3tOjDqic3OTPLouX3,86,Ramblin Gamblin Man,"Bob Seger System
",NA,1969,NA,NA,TRUE,0.606,0.852,A,-3.766,major,0.0514,0.0191,0,0.0567,0.868,130.804,691Wr3tOjDqic3OTPLouX3,145311,4,A major
Im Gonna Make You Love Me,3Rhxe6P1im82NFVkt9X2qZ,87,Im Gonna Make You Love Me,"The Supremes & The Temptations
",NA,1969,NA,NA,TRUE,0.619,0.386,D,-11.879,major,0.0433,0.435,0,0.289,0.455,98.366,3Rhxe6P1im82NFVkt9X2qZ,187333,4,D major
I Heard It Through The Grapevine  Single Version Mono,4tMxTsEPybFSX1dq7BOC4K,88,I Heard It Through the Grapevine,"Marvin Gaye
",NA,1969,NA,NA,TRUE,0.735,0.52,B,-6.18,major,0.0371,0.255,0,0.106,0.688,118.441,4tMxTsEPybFSX1dq7BOC4K,193493,4,B major
Gimme Gimme Good Lovin,20uuYKrBuh81J8T9fkm2sC,89,Gimme Gimme Good Lovin,"Crazy Elephant
",NA,1969,NA,NA,TRUE,0.846,0.346,D,-13.791,major,0.0541,0.235,0.00381,0.113,0.746,137.642,20uuYKrBuh81J8T9fkm2sC,123867,4,D major
Hang Em High,4zaJp87PrYKEzgs4PqN8UA,90,Hang Em High,"Booker T & the M.G.'s
",NA,1969,NA,NA,TRUE,0.438,0.321,C,-16.815,major,0.042,0.0163,0.855,0.0886,0.641,116.991,4zaJp87PrYKEzgs4PqN8UA,236400,4,C major
Your Good Thing Is About To End,79VLN3Akfbtadc8IYuygQd,91,Your Good Thing Is About to End,"Lou Rawls
",NA,1969,NA,NA,TRUE,0.535,0.332,D#,-11.823,major,0.0403,0.792,1.2e-5,0.0741,0.526,96.104,79VLN3Akfbtadc8IYuygQd,173933,3,D# major
Baby Im For Real,6kQPKK7Igm8IQC8sJfXw4L,92,Baby Im for Real,"The Originals
",NA,1969,NA,NA,TRUE,0.341,0.418,F,-6.848,major,0.0296,0.527,1.19e-6,0.129,0.333,148.996,6kQPKK7Igm8IQC8sJfXw4L,201507,3,F major
Oh Happy Day,34yIb7hw5SuR80au1BHTtt,93,Oh Happy Day,"Edwin Hawkins Singers
",NA,1969,NA,NA,TRUE,0.321,0.462,G#,-10.711,major,0.0346,0.0961,0,0.102,0.457,116.782,34yIb7hw5SuR80au1BHTtt,308600,4,G# major
Love Me Tonight,3aeWriRskSqNvcOtlkGvYD,94,Love Me Tonight,"Tom Jones
",NA,1969,NA,NA,TRUE,0.517,0.855,G,-6.211,minor,0.0503,0.449,0,0.411,0.805,105.381,3aeWriRskSqNvcOtlkGvYD,190973,4,G minor
Mr Sun Mr Moon,2dKzY3luPGEAX3Sa6aHnJL,95,Mr Sun Mr Moon,"Paul Revere & the Raiders
",NA,1969,NA,NA,TRUE,0.631,0.661,G,-9.485,major,0.0296,0.29,0.00575,0.127,0.743,136.02,2dKzY3luPGEAX3Sa6aHnJL,167147,4,G major
Laughing,3LMXAUFA6PWe0iHyHfMKRL,96,Laughing,"The Guess Who
",NA,1969,NA,NA,TRUE,0.378,0.505,D,-10.863,major,0.042,0.432,2.26e-4,0.27,0.415,95.254,3LMXAUFA6PWe0iHyHfMKRL,161093,4,D major
My Whole World Ended The Moment You Left Me,4p8PKcpJ79fZLrLSfOGZUT,97,My Whole World Ended The Moment You Left Me,"David Ruffin
",NA,1969,NA,NA,TRUE,0.591,0.744,F,-7.082,major,0.0357,0.0813,0,0.0608,0.765,110.422,4p8PKcpJ79fZLrLSfOGZUT,207333,4,F major
Soul Deep,4yPl1mK1oluIrCwI4HInPR,98,Soul Deep,"The Box Tops
",NA,1969,NA,NA,TRUE,0.749,0.53,A,-12.94,major,0.0326,0.195,3.53e-5,0.0748,0.966,121.395,4yPl1mK1oluIrCwI4HInPR,147760,4,A major
Hooked On A Feeling,09IaAg89NGaWLRvqlYoBPM,99,Hooked on a Feeling,"B.J. Thomas
",NA,1969,NA,NA,TRUE,0.363,0.4,A,-12.949,major,0.0309,0.212,1.47e-6,0.086,0.426,130.954,09IaAg89NGaWLRvqlYoBPM,167747,4,A major
Sweet Cream Ladies Forward March  Digitally Remastered 1996,7es1J8nSPcPxjn1twvrcW2,100,Sweet Cream Ladies,"The Box Tops
",NA,1969,NA,NA,TRUE,0.703,0.345,C#,-15.329,major,0.0405,0.38,0,0.053900000000000003,0.718,96.579,7es1J8nSPcPxjn1twvrcW2,134067,4,C# major
Bridge Over Troubled Water,6l8EbYRtQMgKOyc1gcDHF9,1,Bridge over Troubled Water,"Simon & Garfunkel
",NA,1970,NA,NA,TRUE,0.149,0.206,D#,-13.888,major,0.0323,0.822,0.00064899999999999995,0.115,0.264,79.764,6l8EbYRtQMgKOyc1gcDHF9,293120,4,D# major
They Long To Be Close To You,79SE4x5ZROfEqaN12nXFHj,2,They Long to Be Close to You,"The Carpenters
",NA,1970,NA,NA,TRUE,0.543,0.241,G#,-14.59,major,0.0344,0.669,6.27e-5,0.121,0.205,89.078,79SE4x5ZROfEqaN12nXFHj,276e3,4,G# major
American Woman  Remastered,3LQPTJEqOfljGBxmpgUnoC,3,American Woman,"The Guess Who
",NA,1970,NA,NA,TRUE,0.55,0.726,D,-8.51,major,0.0516,0.146,0.00608,0.428,0.37,92.697,3LQPTJEqOfljGBxmpgUnoC,307493,4,D major
Raindrops Keep Fallin On My Head  Butch CassidySoundtrack Version,1KkwByi6c9dFFmUTcgMODw,4,Raindrops Keep Fallin on My Head,"B.J. Thomas
",NA,1970,NA,NA,TRUE,0.705,0.261,F,-18.934,major,0.0495,0.813,0.0187,0.0876,0.637,108.716,1KkwByi6c9dFFmUTcgMODw,182667,4,F major
War  Single Version,7bfWzWm54GVlb8XBKIb9Zx,5,War,"Edwin Starr
",NA,1970,NA,NA,TRUE,0.591,0.781,B,-9.68,major,0.192,0.0677,0,0.294,0.709,109.481,7bfWzWm54GVlb8XBKIb9Zx,200960,4,B major
Aint No Mountain High Enough,1KbuhBnzMHp4eq1q6flhWd,6,Aint No Mountain High Enough,"Diana Ross
",NA,1970,NA,NA,TRUE,0.426,0.789,G#,-5.076,major,0.0441,0.203,0.00137,0.356,0.426,98.752,1KbuhBnzMHp4eq1q6flhWd,215200,4,G# major
Ill Be There,5RdhBLmB4DyFHLglRrfx63,7,Ill Be There,"The Jackson 5
",NA,1970,NA,NA,TRUE,0.51,0.515,F,-7.247,major,0.0253,0.593,1.24e-6,0.654,0.331,93.212,5RdhBLmB4DyFHLglRrfx63,237760,4,F major
Get Ready,6s908FOHbvhdyTJLPoqxPg,8,Get Ready,"Rare Earth
",NA,1970,NA,NA,TRUE,0.619,0.833,D,-10.136,minor,0.0295,0.0264,0.0204,0.26,0.963,136.783,6s908FOHbvhdyTJLPoqxPg,166467,4,D minor
Let It Be  Remastered,7iN1s7xHE4ifF5povM6A48,9,Let It Be,"The Beatles
",NA,1970,NA,NA,TRUE,0.443,0.403,C,-8.339,major,0.0322,0.631,0,0.111,0.41,143.462,7iN1s7xHE4ifF5povM6A48,243027,4,C major
Band Of Gold  ReRecord,0YgoNapnyIXuruBrzvoCSu,10,Band of Gold,"Freda Payne
",NA,1970,NA,NA,TRUE,0.631,0.746,G,-5.439,major,0.0277,0.451,0,0.424,0.93,108.875,0YgoNapnyIXuruBrzvoCSu,182533,4,G major
Mama Told Me Not To Come,0vnWQqRGqMmFwqvtyMr8sZ,11,Mama Told Me Not to Come,"Three Dog Night
",NA,1970,NA,NA,TRUE,0.678,0.621,C#,-13.454,major,0.0537,0.135,4.68e-4,0.207,0.804,120.7,0vnWQqRGqMmFwqvtyMr8sZ,196933,4,C# major
Everything Is Beautiful  1970 1 Billboard chart hit,3rrrMhc76FDnS4N7wu2KfH,12,Everything Is Beautiful,"Ray Stevens
",NA,1970,NA,NA,TRUE,0.37,0.378,F,-15.178,major,0.0369,0.514,0,0.222,0.722,112.159,3rrrMhc76FDnS4N7wu2KfH,212773,4,F major
Make It With You,11gfsr13S8qsfN48IILcHU,13,Make It with You,"Bread
",NA,1970,NA,NA,TRUE,0.629,0.356,E,-11.135,major,0.0246,0.66,6.17e-4,0.173,0.472,83.886,11gfsr13S8qsfN48IILcHU,192200,4,E major
Hitchin a Ride,4dfXR186pboAgONCVQwMz6,14,Hitchin a Ride,"Vanity Fare
",NA,1970,NA,NA,TRUE,0.73,0.643,C,-11.186,major,0.0286,0.173,0,0.177,0.977,130.748,4dfXR186pboAgONCVQwMz6,176160,4,C major
ABC,6wDviYDtmSDZ0S6TVMM9Vc,15,ABC,"The Jackson 5
",NA,1970,NA,NA,TRUE,0.736,0.689,G#,-11.781,major,0.0437,0.523,3.19e-4,0.123,0.95,93.781,6wDviYDtmSDZ0S6TVMM9Vc,177733,4,G# major
The Love You Save,2dYdai0GywuwYq6blSwDBV,16,The Love You Save,"The Jackson 5
",NA,1970,NA,NA,TRUE,0.755,0.703,A,-10.917,minor,0.06,0.364,0,0.113,0.949,113.732,2dYdai0GywuwYq6blSwDBV,181427,4,A minor
Cracklin Rosie  Single Version,5pkd9ib1RgbkAd1R9bIOCa,17,Cracklin Rosie,"Neil Diamond
",NA,1970,NA,NA,TRUE,0.562,0.492,C#,-14.669,major,0.0341,0.352,0,0.164,0.858,127.811,5pkd9ib1RgbkAd1R9bIOCa,179933,4,C# major
Candida,1QdrUOQkbXJbpNqOKgJpq5,18,Candida,"Dawn
",NA,1970,NA,NA,TRUE,0.783,0.596,G,-10.056,major,0.0676,0.235,0,0.0427,0.88,127.576,1QdrUOQkbXJbpNqOKgJpq5,182370,4,G major
Thank You Falettinme Be Mice Elf Agin  single master,74iQ3gahRTOGc19bYadBE3,19,Thank You Falettinme Be Mice Elf Agin,"Sly & the Family Stone
",NA,1970,NA,NA,TRUE,0.9,0.709,A,-12.683,major,0.0636,0.296,4.7e-4,0.0863,0.897,105.822,74iQ3gahRTOGc19bYadBE3,291320,4,A major
Spill The Wine,2nluoJKvE7rTBN7kve8dnr,20,Spill the Wine,"Eric Burdon & War
",NA,1970,NA,NA,TRUE,0.847,0.459,D,-11.793,minor,0.0485,0.44,0,0.0781,0.959,119.513,2nluoJKvE7rTBN7kve8dnr,244307,4,D minor
